Tipologia di rifiuto differenziato,Anno,Territorio,Tipo dato,0,Flags
"totale","2009","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",84.91914,
"totale","2010","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",108.90881,
"totale","2011","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",107.73739,
"totale","2012","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",105.63119,
"totale","2000","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",12.31304,
"totale","2001","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",13.50254,
"totale","2002","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",11.01134,
"totale","2003","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",11.01153,
"totale","2004","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",10.56999,
"totale","2005","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",10.42477,
"totale","2006","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",11.99644,
"totale","2007","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",12.52205,
"totale","2008","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",12.52205,
"totale","2009","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",16.84887,
"totale","2010","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",19.13723,
"totale","2011","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",19.45588,
"totale","2012","L'Aquila","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",20.49529,
"totale","2000","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2001","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2002","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2003","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2004","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2005","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2006","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2007","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2008","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2009","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2010","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2011","L'Aquila","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2000","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",38.19521,
"totale","2001","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",43.53572,
"totale","2002","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",45.87917,
"totale","2003","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",45.68024,
"totale","2004","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",50.21491,
"totale","2005","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",102.36443,
"totale","2006","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",97.16543,
"totale","2007","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",125.25318,
"totale","2008","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",204.81208,
"totale","2009","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",178.20078,
"totale","2010","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",254.29132,
"totale","2011","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",279.15624,
"totale","2012","Teramo","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",274.5028,
"totale","2000","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.07238,
"totale","2001","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.35565,
"totale","2002","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.31459,
"totale","2003","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.19468,
"totale","2004","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",9.17444,
"totale","2005","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",18.556,
"totale","2006","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",18.32405,
"totale","2007","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",23.63564,
"totale","2008","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",35.48399,
"totale","2009","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",31.39947,
"totale","2010","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",52.51192,
"totale","2011","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",63.90554,
"totale","2012","Teramo","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",62.39244,
"totale","2000","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2001","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2002","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2003","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2004","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2005","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2006","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2007","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2008","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2009","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2010","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2011","Teramo","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2000","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",17.83288,
"totale","2001","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",21.10207,
"totale","2002","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",24.94432,
"totale","2003","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",26.46394,
"totale","2004","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",32.23167,
"totale","2005","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",39.71286,
"totale","2006","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",48.56183,
"totale","2007","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",74.78547,
"totale","2008","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",128.87329,
"totale","2009","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",145.71195,
"totale","2010","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",179.26854,
"totale","2011","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",183.7808,
"totale","2012","Pescara","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",209.59271,
"totale","2000","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",3.29631,
"totale","2001","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",3.68095,
"totale","2002","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",4.38571,
"totale","2003","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",4.76979,
"totale","2004","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",5.28743,
"totale","2005","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",6.77013,
"totale","2006","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.76723,
"totale","2007","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",13.2419,
"totale","2008","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",21.78859,
"totale","2009","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",24.76181,
"totale","2010","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",29.96113,
"totale","2011","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",32.25072,
"totale","2012","Pescara","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",35.40075,
"totale","2000","Pescara","popolazione servita dalla raccolta differenziata - percentuale",80,
"totale","2001","Pescara","popolazione servita dalla raccolta differenziata - percentuale",80,
"totale","2002","Pescara","popolazione servita dalla raccolta differenziata - percentuale",80,
"totale","2003","Pescara","popolazione servita dalla raccolta differenziata - percentuale",83,
"totale","2004","Pescara","popolazione servita dalla raccolta differenziata - percentuale",85,
"totale","2005","Pescara","popolazione servita dalla raccolta differenziata - percentuale",90,
"totale","2006","Pescara","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2007","Pescara","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2008","Pescara","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2009","Pescara","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2010","Pescara","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2011","Pescara","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2000","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",13.35474,
"totale","2001","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",28.38311,
"totale","2002","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",29.31786,
"totale","2003","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",31.63614,
"totale","2004","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",33.7615,
"totale","2005","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",64.97524,
"totale","2006","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",80.39924,
"totale","2007","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",77.45119,
"totale","2008","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",113.96647,
"totale","2009","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",141.73943,
"totale","2010","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",121.84586,
"totale","2011","Chieti","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",257.40762,
